fecha,BBAR,BMA,CEPU,CRESY,EDN,GGAL,IRS,LOMA,PAM,SUPV,TEO,TGS,TS,TX,YPF
2026-05-28,17.62,87.8,15.19,11.86,26.74,48.83,14.81,11.73,84.09,9.29,13.81,30.78,59.99,49.04,52.0
2026-05-27,17.5,85.26,15.39,11.78,26.5,48.18,15.03,11.86,83.61,9.22,13.98,30.36,60.68,49.67,51.59
2026-05-26,16.65,79.84,14.46,11.34,24.67,45.91,14.62,11.53,81.08,8.44,12.74,29.35,62.69,49.41,48.6
2026-05-22,15.28,75.95,13.91,11.02,24.1,43.55,14.02,10.95,80.68,7.93,11.86,29.07,61.61,46.99,47.99
2026-05-21,16.26,78.33,14.47,11.11,25.0,44.01,14.14,11.29,81.71,8.36,11.87,29.96,61.77,44.82,47.94
2026-05-20,14.94,72.11,13.96,10.85,24.35,42.02,13.74,10.8,79.44,7.79,11.7,28.63,60.69,44.56,47.07
2026-05-19,13.97,69.03,13.9,10.48,23.39,39.95,13.41,10.42,82.41,7.35,11.58,30.19,60.84,42.19,47.96
2026-05-18,14.76,72.58,14.32,10.96,23.91,42.3,13.95,10.88,82.77,7.84,11.92,30.74,60.88,42.85,47.48
2026-05-15,14.26,70.25,13.75,10.63,22.43,40.79,13.37,10.39,79.36,7.5,11.82,29.42,60.58,42.78,43.66
2026-05-14,14.81,71.22,14.29,10.69,23.5,41.85,13.69,10.79,80.25,7.89,12.41,29.64,61.62,44.17,44.17
2026-05-13,14.44,70.95,14.18,10.6,23.15,41.79,13.49,10.48,79.95,7.63,11.82,29.36,62.37,44.26,43.53
2026-05-12,14.93,72.71,14.24,10.78,24.16,42.19,13.74,10.61,82.4,7.82,11.69,29.85,61.29,44.2,44.95
2026-05-11,15.56,74.15,14.54,11.16,24.47,43.54,13.98,10.95,81.9,8.18,11.56,30.28,60.67,44.71,44.93
2026-05-08,14.83,72.91,14.11,11.15,23.37,41.34,13.94,11.02,78.72,7.97,11.82,29.35,58.65,45.58,42.37
2026-05-07,15.36,74.28,14.59,11.23,24.46,42.6,14.7,11.1,82.5,8.58,11.99,30.66,57.82,44.9,42.8
2026-05-06,15.62,76.37,15.33,11.54,25.75,42.8,15.03,11.7,83.4,8.74,12.29,31.56,61.22,47.04,43.26
2026-05-05,14.44,69.08,14.27,11.12,24.46,40.07,14.5,11.29,78.77,8.14,11.63,29.77,62.25,42.85,43.97
2026-05-04,13.81,68.83,14.29,11.1,24.33,39.81,14.06,10.47,80.41,7.95,11.78,30.0,61.1,41.54,44.43
2026-05-01,13.56,68.32,14.0,10.86,23.75,39.39,13.59,10.61,79.25,7.89,11.85,29.27,62.47,42.15,43.38
2026-04-30,14.26,71.44,14.11,11.25,25.05,40.56,13.97,11.04,82.87,8.23,11.94,30.51,62.66,42.68,45.16
2026-04-29,14.22,72.92,14.35,11.24,25.3,41.91,14.17,10.86,82.79,8.53,12.2,30.83,62.31,41.54,44.81
2026-04-28,14.77,74.86,14.58,11.26,25.22,42.77,14.52,11.11,82.16,8.92,11.19,30.45,61.93,42.16,43.39
2026-04-27,14.4,73.54,14.31,11.22,24.92,42.26,14.55,10.8,80.6,8.83,11.22,30.43,61.96,41.76,43.0
2026-04-24,14.43,73.51,14.48,11.05,25.33,42.36,14.5,11.12,80.56,8.98,11.33,30.27,62.07,42.08,42.94
2026-04-23,14.45,73.93,14.56,10.93,25.23,42.65,14.67,11.14,82.9,8.96,11.57,30.69,61.42,41.2,43.31
2026-04-22,15.52,77.03,14.83,11.23,26.34,45.33,15.14,11.47,82.66,9.54,12.01,31.0,60.96,41.98,43.15
2026-04-21,16.51,80.32,15.26,11.49,27.43,46.9,15.37,11.48,83.01,9.84,12.01,31.06,59.58,41.55,43.12
2026-04-20,16.77,82.21,15.47,11.57,28.32,47.08,15.7,11.65,81.93,9.91,12.25,30.98,58.49,41.77,40.98
2026-04-17,16.37,80.95,15.42,11.58,26.99,47.0,15.98,11.43,80.81,9.79,11.94,30.59,57.48,41.09,40.59
2026-04-16,16.49,80.6,15.61,11.61,27.64,48.09,16.15,11.52,82.55,9.9,11.95,31.33,57.66,40.98,41.87
2026-04-15,16.23,81.61,15.4,11.46,27.56,48.45,16.02,11.4,82.09,9.75,11.87,31.0,56.77,41.46,41.54
2026-04-14,16.02,80.57,15.41,11.63,26.97,48.21,16.22,11.59,83.35,9.62,11.79,31.59,57.78,41.98,42.11
2026-04-13,16.25,80.27,16.16,12.09,28.3,47.93,15.99,11.58,86.71,9.7,11.61,33.21,59.18,41.81,43.51
2026-04-10,16.29,79.08,16.71,12.01,28.84,47.21,15.99,11.56,87.28,9.7,11.49,33.03,58.73,40.6,42.95
2026-04-09,16.09,79.38,16.79,12.05,29.59,47.03,16.65,11.58,86.6,9.66,11.58,32.83,58.05,40.06,42.69
2026-04-08,16.43,79.78,16.81,12.51,31.32,46.67,16.9,11.56,87.75,9.85,11.79,33.82,57.51,40.02,43.48
2026-04-07,15.62,74.51,16.67,12.24,30.5,44.45,16.36,11.45,87.78,9.17,11.46,34.57,57.6,38.65,44.17
2026-04-06,15.86,75.81,16.79,12.55,31.14,45.34,16.76,11.46,88.48,9.37,11.6,34.59,57.4,38.57,43.88
2026-04-02,15.97,76.47,17.06,12.58,30.56,45.33,16.65,11.07,89.25,9.42,11.75,35.32,56.99,38.68,45.22
2026-04-01,16.24,76.92,16.61,12.57,30.97,45.6,16.54,11.09,87.18,9.54,11.85,34.58,56.8,39.58,44.31
2026-03-31,16.02,76.38,16.83,12.72,30.02,45.83,16.21,11.09,88.5,9.43,11.69,34.61,57.06,39.0,46.22
2026-03-30,14.28,69.16,15.46,12.25,27.97,42.2,15.5,10.46,86.85,8.42,11.12,34.68,56.09,37.38,46.12
2026-03-27,13.99,68.38,14.8,12.09,27.75,41.74,15.14,10.01,83.92,8.27,11.16,34.37,57.16,37.65,45.17
2026-03-26,14.5,70.62,15.05,12.14,28.0,43.53,15.35,10.37,84.22,8.68,11.62,33.78,57.2,37.53,43.68
2026-03-25,14.59,70.87,15.77,12.64,28.63,44.34,15.58,10.83,85.85,9.06,12.05,33.89,56.07,38.44,43.18
2026-03-24,14.02,69.59,15.44,12.33,28.65,44.02,15.02,10.97,84.89,8.78,11.63,33.99,56.12,37.81,42.56
2026-03-23,14.22,69.43,15.4,12.3,29.36,44.43,14.55,10.78,83.65,8.86,11.6,32.96,56.01,37.23,41.21
2026-03-20,13.37,66.83,15.15,11.84,27.76,41.98,13.62,10.06,84.1,8.11,11.2,32.5,54.74,36.41,41.92
2026-03-19,13.78,67.84,15.86,12.05,28.85,42.86,14.43,10.14,86.61,8.44,11.48,33.31,54.99,36.81,41.59
2026-03-18,12.99,65.09,15.5,11.52,27.1,41.07,14.32,10.24,85.23,8.09,11.31,32.26,54.12,36.81,39.48
2026-03-17,13.09,65.59,15.53,11.43,26.62,40.61,14.59,10.07,84.29,8.03,11.48,31.74,54.7,36.98,38.11
2026-03-16,12.84,64.44,14.89,11.33,25.55,39.94,14.7,9.99,80.21,8.06,11.3,30.62,52.8,37.05,37.45
2026-03-13,13.23,65.41,15.15,11.67,26.3,40.19,14.52,10.0,81.03,8.2,11.42,30.77,51.81,36.65,38.25
2026-03-12,14.19,68.86,15.44,11.81,27.28,42.14,14.9,10.33,82.31,8.78,11.69,30.63,52.48,37.28,38.26
2026-03-11,14.98,73.34,15.84,11.72,27.92,44.41,15.29,10.63,84.7,9.25,12.28,31.42,53.37,38.79,39.28
2026-03-10,14.4,71.97,15.38,11.28,27.17,43.19,15.18,10.53,82.91,9.05,11.65,30.21,52.72,38.73,36.68
2026-03-09,14.1,69.91,14.34,11.1,25.65,41.51,14.89,10.02,79.43,8.63,11.12,29.21,52.19,38.42,36.78
2026-03-06,13.8,69.1,14.37,10.78,25.35,40.8,14.4,9.85,78.94,8.29,10.99,29.04,51.51,38.0,36.89
2026-03-05,14.2,72.65,14.72,10.86,26.15,42.22,14.61,9.92,78.59,8.52,11.1,28.56,51.67,38.97,35.98
2026-03-04,14.11,72.89,14.99,11.03,26.29,43.04,15.1,10.09,77.39,8.82,11.45,29.1,52.56,40.55,35.2
2026-03-03,13.88,72.46,14.7,10.9,26.19,42.66,14.86,9.9,75.26,8.55,10.9,28.8,51.92,40.41,34.67
2026-03-02,14.57,75.34,15.35,11.31,27.36,43.32,15.88,10.21,78.48,8.97,11.42,29.72,53.53,42.16,35.35
2026-02-27,14.91,75.75,15.69,11.38,25.69,43.69,15.94,10.4,77.78,9.36,11.68,29.62,53.35,42.23,35.39
2026-02-26,15.84,80.46,16.02,11.47,26.61,45.78,16.03,10.51,79.31,9.89,11.26,29.93,53.36,42.04,36.28
2026-02-25,16.36,87.73,15.8,11.56,27.5,47.32,16.1,10.87,81.18,10.47,11.16,30.05,53.18,42.28,37.31
2026-02-24,16.84,88.66,16.11,11.67,27.74,47.71,16.06,10.94,81.43,10.52,11.18,29.94,53.04,41.69,38.01
2026-02-23,16.07,86.3,15.77,11.66,26.72,47.16,15.66,10.81,80.03,10.38,10.99,29.67,52.53,42.09,37.52
2026-02-20,17.05,90.56,16.38,12.04,27.8,48.35,16.14,11.41,83.04,10.99,11.46,30.51,51.25,42.28,38.51
2026-02-19,16.46,89.41,16.43,11.69,28.47,46.41,15.44,11.45,83.57,10.91,11.35,30.43,52.6,42.27,38.5
2026-02-18,15.72,83.21,15.74,11.29,27.51,43.61,14.8,11.14,79.84,10.2,11.06,29.08,48.77,42.39,37.38
2026-02-17,15.76,83.03,15.18,11.44,27.69,43.99,14.86,11.32,80.24,10.35,11.36,28.77,48.43,42.02,37.01
2026-02-13,16.06,84.61,15.55,11.77,28.39,44.79,15.21,11.47,81.42,10.52,11.42,29.43,47.65,42.4,37.37
2026-02-12,16.28,84.76,15.22,11.9,28.19,44.26,15.05,11.38,81.64,10.75,11.57,28.9,46.17,43.43,37.32
2026-02-11,18.03,92.12,15.97,12.66,29.54,49.54,15.72,11.75,85.84,11.65,11.44,30.93,47.71,43.96,38.99
2026-02-10,18.52,93.22,16.14,12.87,29.75,50.17,15.94,11.77,86.0,11.87,12.55,30.8,46.41,42.96,39.1
2026-02-09,18.18,91.21,15.69,12.68,29.52,48.7,15.9,11.61,83.43,11.79,12.59,29.91,46.59,42.7,38.29
2026-02-06,17.82,90.78,15.61,12.83,28.09,48.09,16.14,11.28,83.15,11.01,12.01,29.42,46.0,42.22,38.14
2026-02-05,17.04,86.54,15.31,12.51,26.33,46.92,15.85,10.78,81.85,10.28,11.48,29.2,45.08,41.88,37.5
2026-02-04,18.63,93.26,15.92,12.91,27.8,51.12,16.38,10.89,83.52,11.24,12.14,30.18,45.5,42.18,39.49
2026-02-03,19.83,96.52,16.46,13.09,29.04,52.02,16.75,11.15,83.98,11.65,12.77,30.39,45.41,42.86,38.97
2026-02-02,19.83,97.25,16.3,13.35,30.1,52.52,17.1,11.3,85.35,11.6,13.09,31.2,43.81,41.75,38.86
2026-01-30,20.07,99.57,16.52,13.51,30.64,53.54,17.4,11.53,86.64,12.21,13.5,31.89,43.44,40.65,39.79
2026-01-29,20.32,100.6,17.13,13.74,30.95,54.3,18.39,11.94,88.49,12.55,13.63,32.97,44.19,42.32,39.77
2026-01-28,20.11,101.53,17.29,13.67,31.55,54.29,18.41,12.05,88.61,12.27,13.19,32.9,43.54,42.17,38.6
2026-01-27,20.89,102.31,17.5,14.11,32.66,54.17,18.26,12.36,89.23,12.2,13.38,33.5,43.93,42.14,38.28
2026-01-26,19.37,96.03,17.0,12.77,30.73,52.84,17.55,11.88,85.73,11.61,12.7,32.04,43.12,41.19,36.53
2026-01-23,19.24,94.42,16.45,12.62,29.62,52.21,16.58,11.91,84.09,11.43,12.76,31.01,43.57,42.56,36.42
2026-01-22,18.49,95.72,16.34,12.77,30.86,52.24,16.8,12.04,83.31,11.29,12.72,30.82,43.5,42.11,35.69
2026-01-21,17.93,95.41,15.77,12.48,30.52,52.53,16.47,12.17,83.42,11.21,11.25,30.62,43.36,42.13,36.09
2026-01-20,17.11,88.5,15.28,12.36,27.68,48.95,16.29,11.55,80.91,10.47,11.1,29.1,41.53,41.12,34.52
2026-01-16,17.52,90.22,15.29,12.37,27.08,49.93,16.79,11.71,79.68,10.71,10.93,28.88,40.98,40.51,34.31
2026-01-15,17.17,87.7,15.51,12.34,26.33,49.71,16.58,11.72,78.84,10.56,11.03,28.55,40.68,40.7,33.72
2026-01-14,17.44,88.57,15.54,12.59,26.62,49.53,16.74,11.82,80.34,10.81,10.8,28.87,41.6,40.88,34.55
2026-01-13,18.28,90.84,16.33,12.56,28.19,52.01,16.99,12.39,82.19,11.26,11.18,29.41,40.91,40.37,34.83
2026-01-12,18.74,92.16,16.36,12.65,28.66,53.49,16.98,12.45,82.55,11.66,11.52,29.45,39.62,39.32,33.82
2026-01-09,18.74,92.93,16.95,12.36,29.48,54.85,16.35,12.46,83.46,12.01,11.26,29.85,39.19,38.9,34.08
2026-01-08,18.44,92.79,16.52,12.28,28.59,54.72,16.49,12.36,83.22,12.05,11.35,30.3,39.79,39.2,33.8
2026-01-07,17.36,88.5,16.18,11.79,27.8,52.04,15.88,12.0,81.18,11.4,11.13,29.01,38.65,39.51,32.78
2026-01-06,17.37,87.16,16.57,11.99,28.92,52.15,15.96,12.44,84.21,11.58,11.41,29.8,39.58,38.33,34.39
2026-01-05,18.51,90.06,17.5,12.23,30.6,54.4,16.43,13.12,87.79,12.14,11.65,30.78,39.81,37.82,36.38
2026-01-02,17.78,86.43,17.35,12.39,29.78,51.83,16.62,12.88,88.01,11.51,11.54,30.8,38.31,38.01,36.29
2025-12-31,17.9,87.78,17.5,12.63,29.96,52.4,16.54,12.95,88.51,11.82,11.61,31.09,37.71,37.1,36.16
2025-12-30,17.95,87.42,17.32,12.65,30.1,52.52,16.68,12.71,87.59,11.78,11.5,30.92,38.09,37.09,36.08
2025-12-29,18.17,87.94,17.35,12.39,30.78,53.17,16.41,12.77,87.68,12.05,11.44,30.96,37.79,37.1,36.46
2025-12-26,18.28,88.97,17.53,11.83,31.6,53.87,16.03,12.94,89.23,12.15,11.4,31.08,37.59,37.34,35.96
2025-12-24,18.11,88.61,17.61,11.69,31.5,52.6,15.67,12.89,89.32,12.14,11.27,31.17,37.58,37.07,36.02
2025-12-23,18.08,87.89,17.68,11.68,31.34,52.37,15.55,12.78,88.91,12.14,11.4,31.22,37.66,37.37,35.91
2025-12-22,18.15,88.44,17.48,11.61,31.36,52.06,15.35,12.8,88.51,11.91,11.24,31.05,37.42,37.36,35.51
2025-12-19,18.1,87.65,17.55,11.73,31.68,52.49,15.55,12.62,89.65,11.91,11.32,31.53,37.03,36.16,35.54
2025-12-18,18.26,90.04,17.51,11.76,31.32,52.23,15.57,12.83,89.0,12.23,11.6,31.61,37.29,37.14,35.61
2025-12-17,16.8,83.53,16.25,11.4,30.37,48.29,15.0,12.23,87.23,10.99,11.26,30.45,39.25,37.37,34.06
2025-12-16,16.54,84.14,16.07,11.26,30.44,48.47,15.25,12.3,88.4,11.05,11.36,30.72,38.73,36.75,34.14
2025-12-15,16.96,86.02,16.47,11.74,30.49,48.33,15.36,12.66,89.41,11.38,11.78,31.69,39.55,37.13,35.11
2025-12-12,16.7,84.67,16.17,11.83,30.0,46.91,15.34,12.77,88.41,11.04,11.83,31.81,39.62,37.08,35.03
2025-12-11,16.84,87.09,16.51,11.56,30.87,47.41,15.25,12.76,89.89,10.92,11.97,31.95,39.91,37.39,35.55
2025-12-10,16.64,87.56,16.9,11.68,31.92,48.63,15.1,12.61,90.87,10.7,12.04,32.15,39.97,37.03,36.07
2025-12-09,16.23,84.49,16.85,11.33,32.18,47.58,15.1,12.13,89.5,10.49,12.01,31.22,39.82,36.2,35.73
2025-12-08,16.32,83.78,16.82,11.37,32.45,48.44,15.15,12.05,90.66,10.59,12.3,31.67,40.04,36.22,35.94
2025-12-05,16.43,83.85,17.1,11.49,32.86,48.52,15.15,12.22,90.46,11.01,12.52,31.32,40.09,37.33,35.79
2025-12-04,16.54,85.95,17.19,11.68,34.2,50.18,15.17,12.32,91.15,11.46,12.87,31.68,40.54,37.5,36.64
2025-12-03,16.72,85.77,17.95,11.74,35.59,51.31,15.36,12.7,92.27,11.72,12.96,32.17,40.36,37.34,37.25
2025-12-02,15.72,80.48,16.55,11.34,33.77,49.52,14.88,12.29,89.36,10.92,12.63,30.85,39.02,36.6,36.11
2025-12-01,15.87,81.93,16.35,11.5,35.71,50.88,15.15,12.19,90.21,11.18,12.61,31.21,39.79,36.17,36.43
2025-11-28,15.91,83.51,15.9,11.93,34.75,51.77,15.45,12.48,90.67,11.24,12.62,31.3,39.44,35.78,36.82
2025-11-26,15.77,80.04,14.87,11.37,34.32,49.37,15.1,11.68,88.78,10.96,12.02,30.5,39.14,35.52,36.06
2025-11-25,14.25,74.47,14.15,10.52,30.74,47.25,14.2,11.32,85.86,10.26,11.69,29.18,38.85,34.84,35.34
2025-11-24,13.86,71.79,13.86,10.53,30.53,45.23,14.08,11.16,86.29,9.69,11.49,29.44,38.8,34.37,35.29
2025-11-21,13.82,72.75,13.77,10.49,29.73,44.59,15.91,11.15,85.39,9.62,11.85,29.42,39.18,34.89,35.7
2025-11-20,14.6,74.66,14.24,10.71,31.42,46.81,16.24,11.29,87.44,10.08,12.04,30.1,38.85,34.25,37.01
2025-11-19,15.28,77.11,14.72,11.02,32.44,48.04,16.79,11.55,89.31,10.75,12.87,30.76,39.55,34.72,38.67
2025-11-18,15.26,76.52,14.62,10.95,31.45,49.18,16.69,11.61,88.88,10.78,12.89,30.6,39.53,34.99,38.66
2025-11-17,15.35,77.71,14.82,10.88,30.71,49.74,16.23,11.71,87.77,11.04,13.07,29.96,39.43,35.06,38.48
2025-11-14,15.46,80.66,14.93,10.76,32.33,51.04,15.98,11.82,90.07,11.53,13.12,30.52,39.89,35.29,38.67
2025-11-13,15.14,80.95,14.61,10.64,31.08,51.8,15.62,11.46,86.96,11.11,12.77,30.04,40.17,35.28,37.24
2025-11-12,15.53,84.0,14.97,10.96,33.13,53.53,15.79,11.62,89.06,11.65,13.3,30.53,40.16,35.84,37.91
2025-11-11,15.36,82.14,14.98,10.98,32.3,53.34,15.41,11.32,87.62,11.38,12.7,30.34,40.48,34.73,37.52
2025-11-10,15.48,82.77,14.87,10.64,33.17,54.03,15.05,11.24,87.21,11.64,12.74,29.54,40.21,34.76,37.21
2025-11-07,15.63,83.94,14.53,10.55,32.69,53.63,14.99,10.8,86.51,11.81,11.89,28.63,39.8,35.25,36.26
2025-11-06,16.27,85.12,14.64,10.45,32.11,55.62,14.45,10.73,87.1,11.98,12.23,29.23,39.85,34.61,36.52
2025-11-05,16.95,86.54,15.47,10.89,33.33,57.19,14.61,11.16,87.44,12.68,12.41,29.78,39.33,34.9,37.02
2025-11-04,16.7,87.24,15.88,11.01,33.95,57.27,14.3,10.52,87.48,12.58,12.05,29.69,39.04,34.5,36.23
2025-11-03,17.0,88.48,16.32,11.45,35.25,58.75,15.28,10.69,88.58,12.86,12.05,30.5,39.94,34.93,37.06
2025-10-31,16.42,88.07,15.56,11.44,33.31,57.02,15.5,10.97,85.8,12.42,11.25,31.13,39.03,35.0,36.43
2025-10-30,15.03,82.61,14.22,10.85,30.58,51.86,14.76,10.26,80.98,11.11,10.65,30.49,39.17,34.39,34.59
2025-10-29,15.37,83.15,14.26,11.26,32.03,53.08,15.25,10.61,82.46,11.52,10.94,31.53,37.34,34.82,34.97
2025-10-28,14.7,80.4,13.53,11.19,28.18,50.53,15.19,10.42,78.14,10.57,10.98,30.94,36.97,36.79,33.85
2025-10-27,14.1,77.02,13.16,10.99,26.54,47.38,15.36,10.36,77.49,9.96,10.89,30.75,36.39,36.39,33.36
2025-10-24,10.02,55.96,9.45,8.67,19.38,34.16,11.79,7.85,62.62,6.73,7.92,22.48,35.1,35.12,26.95
2025-10-23,10.02,56.66,9.57,8.8,18.79,33.6,12.05,8.06,62.47,6.87,7.65,22.7,35.98,35.23,26.89
2025-10-22,9.43,53.94,8.94,8.55,17.57,31.84,11.59,7.7,60.24,6.04,7.27,21.9,34.68,34.58,24.75
2025-10-21,9.33,51.84,8.92,8.62,17.31,30.97,11.53,7.61,59.3,6.22,7.26,21.5,34.0,34.71,24.71
2025-10-20,9.32,51.36,9.29,8.8,17.74,30.94,11.38,7.62,60.23,6.15,7.62,21.66,34.11,35.24,25.12
2025-10-17,9.3,52.06,9.51,8.86,18.57,31.33,11.67,7.85,63.59,6.43,7.9,22.25,33.74,34.49,26.06
2025-10-16,9.49,51.43,9.68,8.85,18.78,32.02,11.72,7.85,64.81,6.26,7.75,22.32,33.7,34.3,26.38
2025-10-15,9.44,51.6,9.83,8.95,19.48,32.07,11.85,7.91,65.92,6.36,7.54,22.69,33.62,35.31,26.53
2025-10-14,9.32,49.52,8.85,8.87,19.18,31.06,11.81,7.81,63.94,5.98,7.42,22.37,33.71,35.24,26.05
2025-10-13,9.88,51.71,9.46,9.25,20.03,33.04,12.19,8.29,67.88,6.51,7.83,23.98,33.56,35.36,27.65
2025-10-10,9.11,49.65,8.43,8.82,16.62,31.95,11.71,7.7,63.46,5.72,7.49,22.35,33.04,34.21,26.42
2025-10-09,9.64,50.18,8.91,9.3,18.02,33.27,12.16,8.25,65.57,6.34,7.72,23.14,34.86,35.01,26.59
2025-10-08,8.24,42.72,7.93,8.73,16.42,27.35,11.34,7.79,61.05,4.98,7.26,21.05,35.72,35.9,24.4
2025-10-07,7.89,41.41,7.7,8.62,15.38,26.81,11.36,7.43,59.99,4.8,7.3,20.72,35.7,35.07,23.99
2025-10-06,8.29,42.4,7.83,8.58,15.52,27.76,11.5,7.59,60.52,5.05,7.53,21.27,35.47,35.08,24.62
2025-10-03,8.24,41.94,7.86,8.74,15.52,27.67,11.5,7.48,60.8,4.95,7.48,21.17,35.68,35.08,24.15
2025-10-02,8.19,40.78,7.98,8.73,15.62,26.95,11.66,7.41,60.61,4.99,7.45,20.78,35.27,34.29,23.81
2025-10-01,7.99,39.31,7.76,8.47,15.01,25.68,11.57,7.13,58.25,4.69,7.28,20.34,36.25,34.35,23.57
2025-09-30,8.24,41.17,8.01,8.51,15.56,26.58,11.84,7.37,60.06,4.95,7.27,21.03,35.08,33.74,24.29
2025-09-29,8.83,43.55,8.29,8.55,16.16,28.28,12.21,7.53,60.4,5.35,7.4,21.57,34.92,33.54,25.35
2025-09-26,8.76,44.14,8.64,8.52,16.6,28.39,11.97,7.62,61.88,5.4,7.41,21.9,34.68,33.5,26.05
2025-09-25,9.17,46.06,8.58,8.69,17.53,29.3,12.72,7.73,63.94,5.82,7.44,22.63,34.11,33.72,26.77
2025-09-24,10.07,47.96,9.0,8.89,19.13,31.61,13.24,7.96,66.15,6.31,7.6,23.16,34.01,33.46,27.73
2025-09-23,10.0,46.58,8.84,8.69,18.68,30.24,12.65,7.89,64.79,6.12,7.43,22.5,34.56,33.16,27.45
2025-09-22,9.76,45.96,8.67,8.82,18.21,30.74,12.95,8.13,63.71,6.22,7.43,22.65,34.1,33.16,26.92
2025-09-19,8.11,38.23,7.68,8.18,15.18,25.39,11.89,7.21,57.44,5.02,6.74,20.6,34.24,34.19,23.87
2025-09-18,8.23,39.36,7.74,8.07,15.42,26.2,11.52,7.13,56.55,5.15,6.52,20.12,34.44,34.16,24.41
2025-09-17,8.81,42.28,8.34,8.45,16.53,28.37,12.03,7.46,60.06,5.6,7.18,22.06,34.65,34.44,27.24
2025-09-16,8.87,42.69,8.63,8.15,17.21,29.03,11.94,7.66,61.75,5.51,7.29,22.25,35.59,34.39,27.71
2025-09-15,8.68,41.33,8.4,7.99,16.7,28.01,11.78,7.54,59.23,5.36,7.11,21.18,35.15,33.8,26.69
2025-09-12,8.93,42.64,8.56,7.88,17.04,28.74,11.88,7.61,59.48,5.53,7.12,21.09,35.14,33.63,27.08
2025-09-11,9.5,44.96,8.98,8.18,18.03,30.01,12.56,7.9,62.17,5.92,7.42,22.61,35.33,33.99,28.2
2025-09-10,9.71,46.17,8.98,8.3,18.78,30.78,13.0,8.05,62.2,6.26,7.56,23.33,34.88,33.12,28.64
2025-09-09,9.16,43.01,8.56,8.01,17.61,28.91,12.5,7.97,58.79,5.9,7.25,22.22,34.42,32.63,26.83
2025-09-08,9.23,43.89,8.73,8.21,17.38,29.42,12.59,7.99,56.62,6.09,7.15,21.34,34.22,33.33,26.1
2025-09-05,12.22,57.35,10.13,8.96,21.85,38.49,14.33,9.0,67.97,8.01,8.52,26.44,34.21,33.59,30.83
2025-09-04,12.36,56.68,10.32,8.98,21.69,38.38,14.07,9.15,68.01,7.86,8.37,26.55,35.15,32.83,30.82
2025-09-03,12.09,55.04,10.06,8.87,20.67,36.89,13.86,9.06,65.92,7.5,8.27,25.47,34.28,32.81,29.55
2025-09-02,12.24,56.63,10.3,9.12,20.93,37.89,14.42,9.27,65.89,7.78,8.52,26.28,34.87,32.33,30.38
2025-08-29,12.14,56.4,10.68,9.36,21.47,37.7,14.7,9.31,67.53,7.84,9.0,27.16,35.49,32.21,30.47
2025-08-28,12.46,57.92,10.8,9.71,22.36,38.04,14.94,9.41,67.89,7.96,8.91,27.49,35.68,32.18,30.84
2025-08-27,12.21,55.91,10.3,9.52,21.12,38.07,14.24,9.39,66.3,7.93,8.47,26.77,35.28,31.58,30.32
2025-08-26,12.74,57.94,10.58,9.77,21.74,39.73,14.62,9.96,67.85,8.33,8.82,27.05,35.41,32.21,30.71
2025-08-25,12.67,58.42,10.32,9.72,21.5,40.16,14.67,9.87,66.34,8.17,8.7,26.14,35.43,32.56,30.1
2025-08-22,13.68,63.81,11.02,10.23,23.55,43.28,15.16,10.19,70.49,9.08,9.18,27.87,35.81,32.17,31.75
2025-08-21,14.01,64.54,11.1,10.01,24.35,44.09,15.05,10.3,71.22,9.24,9.41,28.13,35.19,31.39,31.67
2025-08-20,14.79,64.76,10.98,9.86,24.48,44.24,15.04,10.18,70.96,9.34,9.18,27.24,34.95,31.01,31.41
2025-08-19,14.8,63.96,11.04,9.86,25.96,44.67,14.95,10.11,70.88,9.42,9.35,27.07,35.16,31.48,31.97
2025-08-18,16.06,69.01,11.61,10.25,28.01,47.07,15.5,10.51,74.99,10.05,10.03,28.47,35.05,31.84,33.74
2025-08-15,15.76,66.94,11.71,10.03,27.09,46.14,15.46,10.5,74.32,9.68,9.75,28.03,34.92,31.52,32.97
2025-08-14,15.77,67.96,11.91,10.03,27.53,47.27,15.69,10.77,74.28,9.87,9.77,28.1,35.35,31.32,32.69
2025-08-13,16.32,70.25,12.33,10.35,29.1,49.85,16.12,10.9,76.22,10.92,10.56,28.66,35.27,32.17,33.75
2025-08-12,16.6,71.28,12.63,10.44,29.47,49.91,16.35,11.4,76.09,11.02,10.36,29.3,35.26,31.42,33.95
2025-08-11,16.56,70.48,12.89,10.39,28.59,49.07,15.99,11.33,75.58,10.95,10.13,28.92,34.59,30.85,34.3
2025-08-08,16.37,69.53,12.6,10.15,28.26,48.78,15.7,11.36,74.71,10.96,10.09,28.4,35.06,31.09,34.29
2025-08-07,16.6,72.07,12.96,10.36,29.17,49.34,15.96,12.33,77.21,11.26,9.86,29.32,34.76,30.37,35.77
2025-08-06,17.03,73.71,12.89,10.74,31.31,50.8,16.05,12.48,82.66,11.7,9.71,29.71,34.65,30.23,36.2
2025-08-05,16.25,70.92,12.32,10.57,29.98,48.72,15.42,12.08,77.52,10.99,9.38,29.11,35.09,30.11,35.1
2025-08-04,15.59,67.57,12.01,10.34,29.19,47.14,15.22,11.82,74.63,10.42,9.22,28.62,34.0,29.82,33.48
2025-08-01,15.09,65.92,12.09,10.03,28.47,46.76,14.75,11.63,74.21,9.95,9.09,28.3,33.99,31.04,33.11
